F1,F2,F3,F4,X,Y,TARGET,C1,C2,C3,C4
87,17,58,100,164,151,1025,0,1,1,1
96,17,57,100,168,166,1025,0,1,1,1
100,21,56,100,157,154,1025,0,1,1,1
100,17,58,100,140,148,1025,0,1,1,1
100,21,54,100,165,170,1025,0,1,1,1
100,21,54,100,94,169,1025,0,1,1,1
100,17,53,100,165,177,1025,0,1,1,1
100,21,56,100,160,160,1025,0,1,1,1
100,21,55,100,151,157,1025,0,1,1,1
100,17,50,100,130,152,1025,0,1,1,1
100,17,52,100,118,167,1025,0,1,1,1
100,25,55,100,164,156,1025,0,1,1,1
100,17,55,100,141,156,1025,0,1,1,1
100,25,57,100,158,160,1025,0,1,1,1
100,21,56,100,142,168,1025,0,1,1,1
100,25,56,100,162,159,1025,0,1,1,1
100,25,56,100,167,162,1025,0,1,1,1
100,21,53,100,168,157,1025,0,1,1,1
100,21,53,100,157,163,1025,0,1,1,1
100,21,57,100,161,158,1025,0,1,1,1
100,17,54,100,164,159,1025,0,1,1,1
100,21,52,98,164,165,1025,0,1,1,1
100,25,53,100,169,168,1025,0,1,1,1
100,21,58,100,165,167,1025,0,1,1,1
100,25,56,100,166,155,1025,0,1,1,1
100,21,52,100,166,178,1025,0,1,1,1
100,21,54,98,162,171,1025,0,1,1,1
100,17,54,100,139,165,1025,0,1,1,1
100,21,55,100,139,151,1025,0,1,1,1
100,25,58,100,145,141,1025,0,1,1,1
100,21,53,100,151,151,1025,0,1,1,1
100,21,55,100,150,154,1025,0,1,1,1
100,17,56,100,136,151,1025,0,1,1,1
100,17,51,98,154,156,1025,0,1,1,1
91,28,42,100,129,139,1025,0,1,1,1
97,25,55,100,141,145,1025,0,1,1,1
100,21,53,100,161,169,1025,0,1,1,1
100,21,53,100,114,168,1025,0,1,1,1
100,25,54,100,157,160,1025,0,1,1,1
100,25,54,100,169,169,1025,0,1,1,1
100,25,52,100,168,157,1025,0,1,1,1
100,25,58,100,164,160,1025,0,1,1,1
100,21,57,100,167,165,1025,0,1,1,1
100,21,48,100,148,169,1025,0,1,1,1
100,21,56,100,63,174,1025,0,1,1,1
100,25,57,100,104,163,1025,0,1,1,1
100,25,56,100,170,163,1025,0,1,1,1
100,21,57,99,169,163,1025,0,1,1,1
100,21,58,100,157,159,1025,0,1,1,1
100,25,56,100,146,160,1025,0,1,1,1
100,25,59,100,106,152,1025,0,1,1,1
100,25,53,100,165,164,1025,0,1,1,1
100,21,60,100,157,168,1025,0,1,1,1
100,21,58,100,166,170,1025,0,1,1,1
100,21,50,100,162,166,1025,0,1,1,1
100,21,57,100,161,142,1025,0,1,1,1
100,25,53,100,164,162,1025,0,1,1,1
100,21,54,100,148,159,1025,0,1,1,1
100,25,55,100,157,159,1025,0,1,1,1
100,25,48,100,114,159,1025,0,1,1,1
100,25,51,100,149,154,1025,0,1,1,1
100,25,57,100,166,165,1025,0,1,1,1
100,25,59,100,144,148,1025,0,1,1,1
100,25,50,100,136,156,1025,0,1,1,1
100,21,56,100,159,164,1025,0,1,1,1
100,21,60,100,141,160,1025,0,1,1,1
100,21,57,100,151,161,1025,0,1,1,1
100,17,56,100,130,165,1025,0,1,1,1
100,25,58,100,150,162,1025,0,1,1,1
100,21,59,100,164,161,1025,0,1,1,1
100,21,59,100,151,164,1025,0,1,1,1
100,25,60,100,147,159,1025,0,1,1,1
100,25,60,100,156,159,1025,0,1,1,1
100,21,37,100,164,172,1025,0,1,1,1
100,21,56,100,153,164,1025,0,1,1,1
100,25,60,100,157,165,1025,0,1,1,1
100,21,35,100,145,153,1025,0,1,1,1
100,14,51,100,137,150,1025,0,1,1,1
100,21,55,100,144,152,1025,0,1,1,1
100,21,55,81,163,168,1025,0,1,1,1
100,21,60,100,146,151,1025,0,1,1,1
100,25,43,100,139,149,1025,0,1,1,1
100,21,60,100,145,157,1025,0,1,1,1
100,25,59,100,102,153,1025,0,1,1,1
100,25,57,100,99,164,1025,0,1,1,1
100,25,53,99,153,163,1025,0,1,1,1
100,21,45,100,167,173,1025,0,1,1,1
100,21,60,100,113,143,1025,0,1,1,1
100,25,56,100,121,138,1025,0,1,1,1
100,28,19,100,104,129,1025,0,1,1,1
100,25,56,91,138,148,1025,0,1,1,1
100,25,58,100,131,142,1025,0,1,1,1
100,32,58,100,107,129,1025,0,1,1,1
100,28,59,100,109,133,1025,0,1,1,1
100,28,60,100,114,138,1025,0,1,1,1
100,25,60,100,145,153,1025,0,1,1,1
100,28,57,94,119,140,1025,0,1,1,1
100,25,56,100,130,149,1025,0,1,1,1
100,32,58,100,120,139,1025,0,1,1,1
100,21,58,100,147,151,1025,0,1,1,1
100,21,58,100,121,143,1025,0,1,1,1
100,25,57,100,145,145,1025,0,1,1,1
100,28,59,100,141,144,1025,0,1,1,1
100,21,51,98,161,155,1025,0,1,1,1
92,28,58,100,159,151,1025,0,1,1,1
95,28,52,94,161,158,1025,0,1,1,1
100,28,57,96,159,156,1025,0,1,1,1
100,32,26,100,155,151,1025,0,1,1,1
100,32,56,100,156,151,1025,0,1,1,1
100,28,59,100,156,149,1025,0,1,1,1
100,21,48,96,157,163,1025,0,1,1,1
100,28,58,100,158,159,1025,0,1,1,1
100,28,59,100,157,149,1025,0,1,1,1
100,28,59,96,159,156,1025,0,1,1,1
96,28,53,100,144,142,1025,0,1,1,1
98,28,60,100,158,151,1025,0,1,1,1
100,28,60,100,162,152,1025,0,1,1,1
100,17,55,95,164,159,1025,0,1,1,1
100,21,56,96,164,152,1025,0,1,1,1
100,28,57,100,164,150,1025,0,1,1,1
100,25,59,100,170,160,1025,0,1,1,1
94,28,60,100,162,154,1025,0,1,1,1
90,32,60,100,137,137,1025,0,1,1,1
95,32,58,100,126,132,1025,0,1,1,1
89,32,57,99,133,139,1025,0,1,1,1
100,25,58,100,127,138,1025,0,1,1,1
100,28,58,99,150,149,1025,0,1,1,1
100,28,56,100,148,148,1025,0,1,1,1
100,32,58,100,150,148,1025,0,1,1,1
100,32,58,100,148,143,1025,0,1,1,1
100,32,50,100,165,159,1025,0,1,1,1
91,32,60,81,98,132,1025,0,1,1,1
90,28,34,97,158,147,1025,0,1,1,1
92,28,60,98,170,158,1025,0,1,1,1
96,32,60,100,156,153,1025,0,1,1,1
89,32,56,100,171,163,1025,0,1,1,1
90,32,60,100,164,154,1025,0,1,1,1
96,25,37,100,162,159,1025,0,1,1,1
89,32,59,100,-27,139,1025,0,1,1,1
89,28,60,100,171,167,1025,0,1,1,1
100,28,56,100,143,148,1025,0,1,1,1
89,28,55,100,142,142,1025,0,1,1,1
93,32,54,100,165,154,1025,0,1,1,1
94,32,20,100,151,146,1025,0,1,1,1
100,32,34,100,163,161,1025,0,1,1,1
100,28,41,100,162,160,1025,0,1,1,1
100,32,45,100,160,153,1025,0,1,1,1
100,32,59,100,3,160,1025,0,1,1,1
86,32,26,98,172,169,1025,0,1,1,1
100,32,3,99,3,147,1025,0,1,1,1
100,32,54,100,169,157,1025,0,1,1,1
100,32,58,100,171,161,1025,0,1,1,1
100,32,53,100,162,159,1025,0,1,1,1
2.84E-14,74,23,38,-81,-64,1026,1,1,1,1
36,80,9,46,-95,-92,1026,1,1,1,1
28,77,35,42,-62,-54,1026,1,1,1,1
25,77,40,26,-65,-94,1026,1,1,1,1
46,87,57,49,-58,-84,1026,1,1,1,1
53,90,51,35,-48,-76,1026,1,1,1,1
60,100,49,48,-54,-105,1026,1,1,1,1
26,93,54,54,-59,-77,1026,1,1,1,1
23,96,43,60,-85,-42,1026,1,1,1,1
47,100,55,58,-40,-68,1026,1,1,1,1
32,100,50,62,-6,-93,1026,1,1,1,1
1.75,100,34,66,-64,-63,1026,1,1,1,1
44,100,41,54,-54,-85,1026,1,1,1,1
16.75,100,49,67,-56,-87,1026,1,1,1,1
0.003479004,93,43,35,-36,-70,1026,1,1,1,1
11,93,39,51,-80,-64,1026,1,1,1,1
60,96,52,67,-41,-97,1026,1,1,1,1
12.5,100,35,45,-50,-76,1026,1,1,1,1
0.002380371,96,46,45,-37,-85,1026,1,1,1,1
43,100,51,48,-54,-97,1026,1,1,1,1
59,100,48,61,-35,-77,1026,1,1,1,1
21,100,46,54,-26,-99,1026,1,1,1,1
16.25,100,36,66,-49,-81,1026,1,1,1,1
51,100,45,41,-50,-103,1026,1,1,1,1
100,100,6,0.125,-81,-64,1026,1,1,1,1
9,100,21,7,-85,-62,1026,1,1,1,1
16,100,25,7,-95,-92,1026,1,1,1,1
88,100,21,1,-82,-64,1026,1,1,1,1
23,100,23,8,-50,-73,1026,1,1,1,1
33,100,20,2,-51,-65,1026,1,1,1,1
21,100,16,5,-49,-64,1026,1,1,1,1
23,100,17,4.24E-22,-48,-63,1026,1,1,1,1
70.99999974,100,27,1,-62,-54,1026,1,1,1,1
21,100,22,4,-54,-53,1026,1,1,1,1
85,100,22,4,-75,-98,1026,1,1,1,1
14,100,23,4,-65,-73,1026,1,1,1,1
45,100,24,5,-60,-71,1026,1,1,1,1
4,100,22,4,-65,-94,1026,1,1,1,1
100,100,28,6,-58,-84,1026,1,1,1,1
9,100,27,9,-48,-76,1026,1,1,1,1
100,100,28,7,-48,-60,1026,1,1,1,1
99.625,100,23,6.62E-24,-72,-99,1026,1,1,1,1
19,100,27,3,-44,-89,1026,1,1,1,1
38,100,32,15,-27,-111,1026,1,1,1,1
9,100,23,6,-43,-72,1026,1,1,1,1
23,100,25,4,-117,-103,1026,1,1,1,1
38,100,30,1,-62,-97,1026,1,1,1,1
16,100,32,4,-44,-101,1026,1,1,1,1
28,97,21,2,-51,-66,1026,1,1,1,1
65,100,30,8,-50,-83,1026,1,1,1,1
25,100,33,8,-40,-81,1026,1,1,1,1
61.078125,100,26,4,-65,-105,1026,1,1,1,1
100,100,30,11,-58,-90,1026,1,1,1,1
100,100,34,10,-110,-88,1026,1,1,1,1
90,100,39,10,-54,-105,1026,1,1,1,1
3,100,28,5,-63,-77,1026,1,1,1,1
93,100,30,10,-49,-86,1026,1,1,1,1
93,100,31,8,-100,-86,1026,1,1,1,1
93,100,28,11,-62,-106,1026,1,1,1,1
6,100,30,10,-54,-93,1026,1,1,1,1
21,100,32,11,-54,-72,1026,1,1,1,1
96,100,31,10,-34,-96,1026,1,1,1,1
90,100,33,9,-21,-99,1026,1,1,1,1
100,100,34,11,-35,-83,1026,1,1,1,1
93,97,28,11,-32,-92,1026,1,1,1,1
81,100,30,13,-73,-97,1026,1,1,1,1
100,100,30,11,-59,-77,1026,1,1,1,1
100,89,29,0.000244141,-85,-42,1026,1,1,1,1
100,97,29,7,-61,-102,1026,1,1,1,1
6,100,28,18,-61,-93,1026,1,1,1,1
28,100,22,13,-45,-93,1026,1,1,1,1
40,100,30,17,-22,-93,1026,1,1,1,1
100,97,13,9,-56,-72,1026,1,1,1,1
18,100,35,14,-40,-75,1026,1,1,1,1
12,100,41,19,-40,-68,1026,1,1,1,1
18,100,40,18,-8,-93,1026,1,1,1,1
100,97,38,21,-20,-96,1026,1,1,1,1
100,97,41,21,-78,-112,1026,1,1,1,1
62,94,40,23,-43,-84,1026,1,1,1,1
18,100,42,24,-80,-47,1026,1,1,1,1
15,100,39,22,-37,-92,1026,1,1,1,1
3,100,38,24,-86,-86,1026,1,1,1,1
34,94,36,19,-6,-93,1026,1,1,1,1
21,100,37,21,-64,-63,1026,1,1,1,1
40,97,35,18,-98,-72,1026,1,1,1,1
100,97,36,19,-45,-76,1026,1,1,1,1
100,97,34,18,-39,-107,1026,1,1,1,1
100,94,36,19,-37,-97,1026,1,1,1,1
96,97,33,18,-44,-95,1026,1,1,1,1
100,94,34,21,-54,-85,1026,1,1,1,1
100,94,30,18,-50,-90,1026,1,1,1,1
3,94,29,25,-56,-87,1026,1,1,1,1
100,94,27,22,-51,-83,1026,1,1,1,1
100,91,34,26,-56,-97,1026,1,1,1,1
100,89,34,24,-85,-74,1026,1,1,1,1
100,94,33,27,-38,-83,1026,1,1,1,1
100,94,36,24,-19,-100,1026,1,1,1,1
31,86,31,18,-69,-79,1026,1,1,1,1
25,94,30,18,-27,-87,1026,1,1,1,1
84,91,22,22,-26,-94,1026,1,1,1,1
50,91,21,21,-70,-99,1026,1,1,1,1
100,89,33,19,-30,-101,1026,1,1,1,1
68,100,22,9,26,-116,1026,1,1,1,1
1.71E-13,100,31,9,-93,-95,1026,1,1,1,1
58.99999997,100,30,10,-54,-83,1026,1,1,1,1
15,100,32,13,-52,-87,1026,1,1,1,1
100,100,33,15,-43,-81,1026,1,1,1,1
12,100,33,17,-48,-61,1026,1,1,1,1
37,100,33,16,-86,-76,1026,1,1,1,1
100,91,23,14,-59,-98,1026,1,1,1,1
100,97,34,22,-43,-90,1026,1,1,1,1
9,97,36,20,-86,-86,1026,1,1,1,1
9,100,34,16,-38,-75,1026,1,1,1,1
100,100,31,16,-52,-93,1026,1,1,1,1
31,100,33,18,-36,-70,1026,1,1,1,1
99.99999999,100,35,19,-80,-64,1026,1,1,1,1
59,100,33,18,-42,-96,1026,1,1,1,1
100,94,29,17,-34,-83,1026,1,1,1,1
100,97,30,22,-36,-80,1026,1,1,1,1
100,100,32,21,-55,-111,1026,1,1,1,1
100,97,32,25,-45,-72,1026,1,1,1,1
100,100,29,20,-39,-108,1026,1,1,1,1
99.99995375,100,29,21,-32,-65,1026,1,1,1,1
6,97,25,23,-78,-98,1026,1,1,1,1
12,100,23,20,-50,-81,1026,1,1,1,1
15,100,28,23,-41,-97,1026,1,1,1,1
100,100,26,20,-42,-94,1026,1,1,1,1
99.99999995,100,29,17,-41,-95,1026,1,1,1,1
100,100,34,17,-34,-83,1026,1,1,1,1
100,91,29,19,-33,-112,1026,1,1,1,1
100,97,32,21,-40,-76,1026,1,1,1,1
100,100,32,20,-35,-104,1026,1,1,1,1
81,94,22,17,-70,-79,1026,1,1,1,1
100,100,30,17,-50,-76,1026,1,1,1,1
100,97,32,21,-51,-80,1026,1,1,1,1
100,100,29,18,-100,-87,1026,1,1,1,1
100,100,32,22,-55,-83,1026,1,1,1,1
100,100,30,20,-38,-103,1026,1,1,1,1
100,94,23,19,-28,-100,1026,1,1,1,1
40,100,26,24,-52,-89,1026,1,1,1,1
6,97,34,40,-51,-93,1026,1,1,1,1
93,97,25,20,-26,-82,1026,1,1,1,1
100,97,27,22,-42,-87,1026,1,1,1,1
100,91,27,18,-38,-78,1026,1,1,1,1
100,97,26,20,-37,-85,1026,1,1,1,1
100,97,27,21,-82,-122,1026,1,1,1,1
99.99999998,100,29,21,-40,-94,1026,1,1,1,1
100,94,26,16,-43,-95,1026,1,1,1,1
12,100,29,19,-54,-97,1026,1,1,1,1
90,97,28,18,-35,-77,1026,1,1,1,1
100,97,25,17,-26,-99,1026,1,1,1,1
100,91,25,15,-21,-99,1026,1,1,1,1
98,91,25,18,-27,-92,1026,1,1,1,1
28,87,18,9,-44,-82,1026,1,1,1,1
95,87,16,14,-33,-95,1026,1,1,1,1
80,87,22,18,-90,-64,1026,1,1,1,1
2,87,22,20,-80,-114,1026,1,1,1,1
75,85,12,11,-31,-84,1026,1,1,1,1
7,87,22,18,-18,-106,1026,1,1,1,1
38,85,22,18,-47,-101,1026,1,1,1,1
