,F1,F2,F3,F4,X,Y,TARGET,C1,C2,C3,C4
1011,85.0,100.0,13.0,20.0,-101,35,1007,1.0,0.0,1.0,1.0
1012,85.0,100.0,13.0,25.0,-95,56,1007,1.0,0.0,1.0,1.0
1013,89.0,100.0,12.0,25.0,-95,60,1007,1.0,0.0,1.0,1.0
1014,85.0,100.0,16.0,21.0,-111,17,1007,1.0,0.0,1.0,1.0
1015,92.0,100.0,16.0,27.0,-105,24,1007,1.0,0.0,1.0,1.0
1016,92.0,100.0,16.0,12.0,-101,47,1007,1.0,0.0,1.0,1.0
1017,92.0,100.0,13.0,18.0,-93,61,1007,1.0,0.0,1.0,1.0
1018,89.0,100.0,14.0,18.0,-99,41,1007,1.0,0.0,1.0,1.0
1019,89.0,100.0,13.0,14.0,-100,22,1007,1.0,0.0,1.0,1.0
1020,92.0,100.0,15.0,21.0,-108,27,1007,1.0,0.0,1.0,1.0
1021,89.0,100.0,16.0,17.0,-109,11,1007,1.0,0.0,1.0,1.0
1022,89.0,100.0,13.0,21.0,-108,25,1007,1.0,0.0,1.0,1.0
1023,89.0,100.0,18.0,15.0,-112,-5,1007,1.0,0.0,1.0,1.0
1024,92.0,100.0,14.0,20.0,-103,28,1007,1.0,0.0,1.0,1.0
1025,89.0,100.0,14.0,24.0,-104,19,1007,1.0,0.0,1.0,1.0
1026,85.0,100.0,15.0,25.0,-107,20,1007,1.0,0.0,1.0,1.0
1027,89.0,100.0,15.0,16.0,-99,46,1007,1.0,0.0,1.0,1.0
1028,92.0,100.0,15.0,18.0,-110,39,1007,1.0,0.0,1.0,1.0
1029,92.0,100.0,16.0,22.0,-109,36,1007,1.0,0.0,1.0,1.0
1030,92.0,100.0,15.0,22.0,-93,53,1007,1.0,0.0,1.0,1.0
1031,96.0,100.0,10.0,21.0,-87,89,1007,1.0,0.0,1.0,1.0
1032,96.0,100.0,15.0,21.0,-99,59,1007,1.0,0.0,1.0,1.0
1033,96.0,100.0,11.0,14.0,-112,50,1007,1.0,0.0,1.0,1.0
1034,96.0,100.0,16.0,27.0,-116,20,1007,1.0,0.0,1.0,1.0
1035,92.0,100.0,17.0,22.0,-114,21,1007,1.0,0.0,1.0,1.0
1036,100.0,100.0,10.0,25.0,-100,94,1007,1.0,0.0,1.0,1.0
1037,100.0,100.0,11.0,13.0,-101,75,1007,1.0,0.0,1.0,1.0
1038,96.0,100.0,12.0,22.0,-94,66,1007,1.0,0.0,1.0,1.0
1039,96.0,100.0,14.0,26.0,-100,51,1007,1.0,0.0,1.0,1.0
1040,92.0,100.0,14.0,28.0,-109,28,1007,1.0,0.0,1.0,1.0
1041,89.0,100.0,17.0,25.0,-116,4,1007,1.0,0.0,1.0,1.0
1042,92.0,100.0,15.0,17.0,-108,31,1007,1.0,0.0,1.0,1.0
1043,89.0,100.0,16.0,17.0,-110,21,1007,1.0,0.0,1.0,1.0
1044,85.0,100.0,18.0,14.0,-112,0,1007,1.0,0.0,1.0,1.0
1045,92.0,100.0,15.0,29.0,-109,33,1007,1.0,0.0,1.0,1.0
1046,92.0,100.0,16.0,17.0,-116,10,1007,1.0,0.0,1.0,1.0
1047,85.0,100.0,19.0,28.0,-115,4,1007,1.0,0.0,1.0,1.0
1048,89.0,100.0,19.0,21.0,-114,16,1007,1.0,0.0,1.0,1.0
1049,89.0,100.0,18.0,24.0,-109,13,1007,1.0,0.0,1.0,1.0
1050,89.0,100.0,16.0,23.0,-114,16,1007,1.0,0.0,1.0,1.0
1051,89.0,100.0,19.0,27.0,-114,18,1007,1.0,0.0,1.0,1.0
1052,92.0,100.0,18.0,25.0,-108,6,1007,1.0,0.0,1.0,1.0
1053,92.0,100.0,16.0,26.0,-111,30,1007,1.0,0.0,1.0,1.0
1054,92.0,100.0,17.0,17.0,-109,11,1007,1.0,0.0,1.0,1.0
1055,96.0,100.0,16.0,9.0,-113,20,1007,1.0,0.0,1.0,1.0
1056,89.0,100.0,14.0,10.0,-95,44,1007,1.0,0.0,1.0,1.0
1057,92.0,100.0,12.0,21.0,-99,46,1007,1.0,0.0,1.0,1.0
1058,89.0,100.0,20.0,16.0,-110,-8,1007,1.0,0.0,1.0,1.0
1059,96.0,97.0,16.0,25.0,-110,33,1007,1.0,0.0,1.0,1.0
1060,96.0,97.0,17.0,12.0,-117,2,1007,1.0,0.0,1.0,1.0
1061,85.0,95.0,17.0,15.0,-111,15,1007,1.0,0.0,1.0,1.0
1062,89.0,97.0,16.0,29.0,-108,27,1007,1.0,0.0,1.0,1.0
1063,89.0,97.0,15.0,15.0,-109,29,1007,1.0,0.0,1.0,1.0
1064,96.0,95.0,19.0,24.0,-114,10,1007,1.0,0.0,1.0,1.0
1065,92.0,95.0,13.0,24.0,-106,31,1007,1.0,0.0,1.0,1.0
1066,96.0,97.0,14.0,19.0,-103,41,1007,1.0,0.0,1.0,1.0
1067,92.0,97.0,16.0,11.0,-112,14,1007,1.0,0.0,1.0,1.0
1068,96.0,97.0,18.0,23.0,-111,53,1007,1.0,0.0,1.0,1.0
1069,96.0,95.0,11.0,24.0,-96,75,1007,1.0,0.0,1.0,1.0
1070,100.0,95.0,12.0,7.0,-95,78,1007,1.0,0.0,1.0,1.0
1071,92.0,95.0,13.0,23.0,-101,29,1007,1.0,0.0,1.0,1.0
1072,92.0,97.0,11.0,27.0,-96,49,1007,1.0,0.0,1.0,1.0
1073,92.0,97.0,15.0,28.0,-105,19,1007,1.0,0.0,1.0,1.0
1074,92.0,100.0,15.0,21.0,-107,15,1007,1.0,0.0,1.0,1.0
1075,89.0,100.0,19.0,17.0,-109,0,1007,1.0,0.0,1.0,1.0
1076,92.0,97.0,18.0,13.0,-110,1,1007,1.0,0.0,1.0,1.0
1077,96.0,100.0,17.0,28.0,-109,25,1007,1.0,0.0,1.0,1.0
1078,92.0,100.0,18.0,17.0,-112,21,1007,1.0,0.0,1.0,1.0
1079,92.0,100.0,17.0,14.0,-117,10,1007,1.0,0.0,1.0,1.0
1080,92.0,100.0,15.0,24.0,-108,57,1007,1.0,0.0,1.0,1.0
1081,92.0,97.0,19.0,27.0,-112,4,1007,1.0,0.0,1.0,1.0
1082,85.0,97.0,18.0,13.0,-108,6,1007,1.0,0.0,1.0,1.0
1083,92.0,100.0,17.0,22.0,-101,28,1007,1.0,0.0,1.0,1.0
1084,89.0,100.0,16.0,19.0,-100,5,1007,1.0,0.0,1.0,1.0
1085,100.0,100.0,16.0,29.0,-93,72,1007,1.0,0.0,1.0,1.0
1086,96.0,100.0,19.0,22.0,-106,5,1007,1.0,0.0,1.0,1.0
1087,92.0,100.0,15.0,14.0,-103,31,1007,1.0,0.0,1.0,1.0
1088,82.0,100.0,18.0,10.0,-106,-10,1007,1.0,0.0,1.0,1.0
1089,89.0,100.0,17.0,25.0,-111,2,1007,1.0,0.0,1.0,1.0
1090,85.0,100.0,18.0,23.0,-104,2,1007,1.0,0.0,1.0,1.0
1091,89.0,100.0,18.0,20.0,-107,0,1007,1.0,0.0,1.0,1.0
1092,92.0,100.0,18.0,20.0,-107,28,1007,1.0,0.0,1.0,1.0
1093,92.0,100.0,18.0,19.0,-106,-1,1007,1.0,0.0,1.0,1.0
1094,92.0,100.0,23.0,17.0,-112,-7,1007,1.0,0.0,1.0,1.0
1095,89.0,100.0,13.0,28.0,-102,70,1007,1.0,0.0,1.0,1.0
1096,96.0,100.0,17.0,24.0,-108,7,1007,1.0,0.0,1.0,1.0
1097,92.0,100.0,16.0,21.0,-111,19,1007,1.0,0.0,1.0,1.0
1098,96.0,100.0,20.0,14.0,-117,-8,1007,1.0,0.0,1.0,1.0
1099,92.0,100.0,19.0,23.0,-111,0,1007,1.0,0.0,1.0,1.0
1100,89.0,97.0,18.0,7.0,-115,9,1007,1.0,0.0,1.0,1.0
1101,85.0,100.0,12.0,25.0,-104,17,1007,1.0,0.0,1.0,1.0
1102,96.0,100.0,11.0,28.0,-119,76,1007,1.0,0.0,1.0,1.0
1103,89.0,100.0,18.0,21.0,-93,20,1007,1.0,0.0,1.0,1.0
1104,96.0,100.0,20.0,19.0,-97,-14,1007,1.0,0.0,1.0,1.0
1105,100.0,100.0,22.0,16.0,-104,-15,1007,1.0,0.0,1.0,1.0
1106,100.0,100.0,20.0,20.0,-108,5,1007,1.0,0.0,1.0,1.0
1107,100.0,100.0,18.0,20.0,-107,-3,1007,1.0,0.0,1.0,1.0
1108,100.0,97.0,20.0,17.0,-109,-6,1007,1.0,0.0,1.0,1.0
1109,100.0,100.0,14.0,22.0,-116,12,1007,1.0,0.0,1.0,1.0
1110,89.0,100.0,14.0,19.0,-112,48,1007,1.0,0.0,1.0,1.0
1111,96.0,100.0,14.0,23.0,-103,49,1007,1.0,0.0,1.0,1.0
1112,92.0,97.0,14.0,10.0,-106,18,1007,1.0,0.0,1.0,1.0
1113,96.0,100.0,20.0,23.0,-106,0,1007,1.0,0.0,1.0,1.0
1114,96.0,100.0,18.0,15.0,-109,31,1007,1.0,0.0,1.0,1.0
1115,100.0,100.0,15.0,14.0,-110,18,1007,1.0,0.0,1.0,1.0
1116,96.0,97.0,18.0,16.0,-107,3,1007,1.0,0.0,1.0,1.0
1117,92.0,100.0,16.0,27.0,-105,10,1007,1.0,0.0,1.0,1.0
1118,89.0,100.0,19.0,28.0,-109,2,1007,1.0,0.0,1.0,1.0
1119,89.0,100.0,18.0,27.0,-104,0,1007,1.0,0.0,1.0,1.0
1120,83.0,100.0,99.0,51.0,-98,-6,1008,0.0,1.0,1.0,1.0
1121,96.0,100.0,99.0,58.0,-79,-16,1008,0.0,1.0,1.0,1.0
1122,83.0,100.0,98.0,55.0,-86,-13,1008,0.0,1.0,1.0,1.0
1123,86.0,100.0,97.0,55.0,-74,-21,1008,0.0,1.0,1.0,1.0
1124,100.0,100.0,99.0,46.0,-85,-8,1008,0.0,1.0,1.0,1.0
1125,96.0,100.0,99.0,51.0,-81,-9,1008,0.0,1.0,1.0,1.0
1126,100.0,100.0,100.0,51.0,-79,-6,1008,0.0,1.0,1.0,1.0
1127,96.0,100.0,100.0,51.0,-85,-9,1008,0.0,1.0,1.0,1.0
1128,96.0,100.0,100.0,48.0,-88,-1,1008,0.0,1.0,1.0,1.0
1129,96.0,100.0,100.0,51.0,-91,-7,1008,0.0,1.0,1.0,1.0
1130,100.0,100.0,100.0,57.0,-91,-6,1008,0.0,1.0,1.0,1.0
1131,100.0,100.0,99.0,52.0,-94,-16,1008,0.0,1.0,1.0,1.0
1132,96.0,100.0,100.0,51.0,-97,-8,1008,0.0,1.0,1.0,1.0
1133,96.0,100.0,100.0,54.0,-86,-15,1008,0.0,1.0,1.0,1.0
1134,93.0,100.0,99.0,58.0,-83,-16,1008,0.0,1.0,1.0,1.0
1135,90.0,100.0,100.0,55.0,-87,-11,1008,0.0,1.0,1.0,1.0
1136,93.0,100.0,100.0,52.0,-84,-6,1008,0.0,1.0,1.0,1.0
1137,100.0,100.0,100.0,47.0,-86,-11,1008,0.0,1.0,1.0,1.0
1138,96.0,100.0,99.0,54.0,-89,-6,1008,0.0,1.0,1.0,1.0
1139,100.0,100.0,100.0,52.0,-87,-7,1008,0.0,1.0,1.0,1.0
1140,100.0,100.0,100.0,53.0,-85,-10,1008,0.0,1.0,1.0,1.0
1141,96.0,100.0,88.0,48.0,-76,-13,1008,0.0,1.0,1.0,1.0
1142,100.0,100.0,98.0,49.0,-71,-16,1008,0.0,1.0,1.0,1.0
1143,100.0,100.0,98.0,50.0,-92,-6,1008,0.0,1.0,1.0,1.0
1144,93.0,100.0,97.0,51.0,-76,-13,1008,0.0,1.0,1.0,1.0
1145,86.0,100.0,98.0,51.0,-79,11,1008,0.0,1.0,1.0,1.0
1146,86.0,100.0,99.0,53.0,-73,-14,1008,0.0,1.0,1.0,1.0
1147,100.0,100.0,99.0,53.0,-71,-12,1008,0.0,1.0,1.0,1.0
1148,100.0,100.0,98.0,49.0,-76,-12,1008,0.0,1.0,1.0,1.0
1149,100.0,100.0,98.0,56.0,-59,-18,1008,0.0,1.0,1.0,1.0
1150,96.0,100.0,86.0,44.0,-81,-5,1008,0.0,1.0,1.0,1.0
1151,93.0,100.0,97.0,53.0,-67,-13,1008,0.0,1.0,1.0,1.0
1152,80.0,100.0,97.0,53.0,-63,-16,1008,0.0,1.0,1.0,1.0
1153,86.0,100.0,97.0,49.0,-76,-10,1008,0.0,1.0,1.0,1.0
1154,83.0,100.0,97.0,47.0,-68,-6,1008,0.0,1.0,1.0,1.0
1155,73.0,100.0,97.0,46.0,-67,-1,1008,0.0,1.0,1.0,1.0
1156,80.0,100.0,98.0,51.0,-70,-11,1008,0.0,1.0,1.0,1.0
1157,80.0,100.0,98.0,53.0,-67,-12,1008,0.0,1.0,1.0,1.0
1158,93.0,100.0,95.0,30.0,-67,0,1008,0.0,1.0,1.0,1.0
1159,93.0,100.0,98.0,56.0,-63,-9,1008,0.0,1.0,1.0,1.0
1160,80.0,100.0,77.0,46.0,-72,-14,1008,0.0,1.0,1.0,1.0
1161,83.0,100.0,96.0,40.0,-63,-9,1008,0.0,1.0,1.0,1.0
1162,86.0,100.0,98.0,57.0,-71,-1,1008,0.0,1.0,1.0,1.0
1163,80.0,100.0,98.0,52.0,-85,7,1008,0.0,1.0,1.0,1.0
1164,96.0,100.0,98.0,55.0,-66,-13,1008,0.0,1.0,1.0,1.0
1165,93.0,100.0,97.0,47.0,-82,5,1008,0.0,1.0,1.0,1.0
1166,86.0,100.0,99.0,57.0,-77,-10,1008,0.0,1.0,1.0,1.0
1167,96.0,100.0,98.0,47.0,-75,-2,1008,0.0,1.0,1.0,1.0
1168,100.0,100.0,99.0,53.0,-80,-12,1008,0.0,1.0,1.0,1.0
1169,100.0,100.0,99.0,51.0,-84,-10,1008,0.0,1.0,1.0,1.0
1170,100.0,100.0,99.0,57.0,-72,-22,1008,0.0,1.0,1.0,1.0
1171,100.0,100.0,94.0,50.0,-68,-20,1008,0.0,1.0,1.0,1.0
1172,100.0,100.0,99.0,53.0,-65,-21,1008,0.0,1.0,1.0,1.0
1173,96.0,100.0,94.0,53.0,-66,-23,1008,0.0,1.0,1.0,1.0
1174,96.0,100.0,99.0,48.0,-80,-12,1008,0.0,1.0,1.0,1.0
1175,93.0,100.0,100.0,50.0,-75,-11,1008,0.0,1.0,1.0,1.0
1176,66.0,100.0,98.0,54.0,-79,-19,1008,0.0,1.0,1.0,1.0
1177,100.0,100.0,98.0,55.0,-58,-11,1008,0.0,1.0,1.0,1.0
1178,96.0,100.0,98.0,51.0,-72,-14,1008,0.0,1.0,1.0,1.0
1179,83.0,100.0,98.0,57.0,-64,0,1008,0.0,1.0,1.0,1.0
1180,100.0,100.0,98.0,50.0,-66,-4,1008,0.0,1.0,1.0,1.0
1181,100.0,100.0,91.0,40.0,-69,-5,1008,0.0,1.0,1.0,1.0
1182,100.0,100.0,97.0,56.0,-77,-10,1008,0.0,1.0,1.0,1.0
1183,100.0,100.0,97.0,52.0,-76,-5,1008,0.0,1.0,1.0,1.0
1184,96.0,100.0,88.0,46.0,-86,-2,1008,0.0,1.0,1.0,1.0
1185,100.0,100.0,96.0,56.0,-67,-14,1008,0.0,1.0,1.0,1.0
1186,86.0,100.0,96.0,50.0,-75,-3,1008,0.0,1.0,1.0,1.0
1187,96.0,100.0,97.0,53.0,-72,-4,1008,0.0,1.0,1.0,1.0
1188,100.0,100.0,94.0,51.0,-70,-14,1008,0.0,1.0,1.0,1.0
1189,100.0,100.0,97.0,58.0,-69,-2,1008,0.0,1.0,1.0,1.0
1190,76.0,100.0,86.0,51.0,-69,-12,1008,0.0,1.0,1.0,1.0
1191,100.0,100.0,97.0,48.0,-75,4,1008,0.0,1.0,1.0,1.0
1192,96.0,100.0,97.0,48.0,-70,-13,1008,0.0,1.0,1.0,1.0
1193,100.0,100.0,97.0,54.0,-87,-5,1008,0.0,1.0,1.0,1.0
1194,100.0,100.0,97.0,52.0,-85,-18,1008,0.0,1.0,1.0,1.0
1195,100.0,100.0,97.0,56.0,-69,-20,1008,0.0,1.0,1.0,1.0
1196,100.0,100.0,92.0,50.0,-78,-19,1008,0.0,1.0,1.0,1.0
1197,100.0,100.0,96.0,55.0,-74,-19,1008,0.0,1.0,1.0,1.0
1198,100.0,100.0,97.0,55.0,-76,-22,1008,0.0,1.0,1.0,1.0
1199,93.0,100.0,95.0,47.0,-85,-16,1008,0.0,1.0,1.0,1.0
1200,90.0,100.0,90.0,48.0,-72,-19,1008,0.0,1.0,1.0,1.0
1201,93.0,100.0,96.0,53.0,-65,-11,1008,0.0,1.0,1.0,1.0
1202,100.0,100.0,96.0,55.0,-83,-14,1008,0.0,1.0,1.0,1.0
1203,96.0,100.0,97.0,53.0,-64,-8,1008,0.0,1.0,1.0,1.0
1204,100.0,100.0,97.0,56.0,-64,-15,1008,0.0,1.0,1.0,1.0
1205,100.0,100.0,97.0,51.0,-70,-10,1008,0.0,1.0,1.0,1.0
1206,100.0,100.0,97.0,51.0,-77,-9,1008,0.0,1.0,1.0,1.0
1207,93.0,100.0,93.0,53.0,-71,-11,1008,0.0,1.0,1.0,1.0
1208,93.0,100.0,97.0,57.0,-75,-8,1008,0.0,1.0,1.0,1.0
1209,100.0,100.0,98.0,59.0,-63,-10,1008,0.0,1.0,1.0,1.0
1210,100.0,100.0,98.0,57.0,-57,-17,1008,0.0,1.0,1.0,1.0
1211,100.0,100.0,98.0,57.0,-80,-12,1008,0.0,1.0,1.0,1.0
1212,93.0,100.0,90.0,52.0,-75,-7,1008,0.0,1.0,1.0,1.0
1213,100.0,100.0,98.0,53.0,-93,-5,1008,0.0,1.0,1.0,1.0
1214,100.0,100.0,98.0,58.0,-74,-12,1008,0.0,1.0,1.0,1.0
1215,93.0,100.0,88.0,52.0,-64,-16,1008,0.0,1.0,1.0,1.0
1216,83.0,100.0,97.0,54.0,-76,-13,1008,0.0,1.0,1.0,1.0
1217,86.0,100.0,98.0,59.0,-85,-3,1008,0.0,1.0,1.0,1.0
1218,90.0,100.0,98.0,57.0,-70,-11,1008,0.0,1.0,1.0,1.0
1219,93.0,100.0,98.0,59.0,-69,-12,1008,0.0,1.0,1.0,1.0
1220,83.0,100.0,97.0,58.0,-77,-10,1008,0.0,1.0,1.0,1.0
1221,100.0,100.0,98.0,58.0,-55,-21,1008,0.0,1.0,1.0,1.0
1222,96.0,100.0,98.0,53.0,-65,-18,1008,0.0,1.0,1.0,1.0
1223,90.0,100.0,90.0,58.0,-64,-19,1008,0.0,1.0,1.0,1.0
1224,96.0,100.0,96.0,55.0,-53,-18,1008,0.0,1.0,1.0,1.0
1225,93.0,100.0,96.0,53.0,-63,-6,1008,0.0,1.0,1.0,1.0
1226,93.0,100.0,97.0,58.0,-61,-5,1008,0.0,1.0,1.0,1.0
1227,100.0,100.0,97.0,55.0,-63,-4,1008,0.0,1.0,1.0,1.0
1228,83.0,100.0,98.0,58.0,-78,-16,1008,0.0,1.0,1.0,1.0
1229,90.0,100.0,97.0,47.0,-81,-6,1008,0.0,1.0,1.0,1.0
1230,90.0,100.0,97.0,55.0,-83,-5,1008,0.0,1.0,1.0,1.0
1231,100.0,100.0,97.0,49.0,-74,-4,1008,0.0,1.0,1.0,1.0
1232,60.0,100.0,98.0,57.0,-78,-11,1008,0.0,1.0,1.0,1.0
1233,90.0,100.0,97.0,59.0,-76,-6,1008,0.0,1.0,1.0,1.0
1234,90.0,100.0,97.0,59.0,-77,-2,1008,0.0,1.0,1.0,1.0
1235,93.0,100.0,96.0,51.0,-85,-5,1008,0.0,1.0,1.0,1.0
1236,96.0,100.0,97.0,57.0,-81,-9,1008,0.0,1.0,1.0,1.0
1237,93.0,100.0,97.0,53.0,-84,-6,1008,0.0,1.0,1.0,1.0
1238,86.0,100.0,97.0,53.0,-88,0,1008,0.0,1.0,1.0,1.0
1239,93.0,100.0,96.0,49.0,-78,-12,1008,0.0,1.0,1.0,1.0
1240,96.0,100.0,97.0,55.0,-72,-5,1008,0.0,1.0,1.0,1.0
1241,93.0,100.0,92.0,52.0,-82,-8,1008,0.0,1.0,1.0,1.0
1242,100.0,100.0,95.0,53.0,-77,-16,1008,0.0,1.0,1.0,1.0
1243,100.0,100.0,96.0,55.0,-86,-16,1008,0.0,1.0,1.0,1.0
1244,100.0,100.0,96.0,58.0,-81,-10,1008,0.0,1.0,1.0,1.0
1245,100.0,100.0,97.0,54.0,-75,-14,1008,0.0,1.0,1.0,1.0
1246,100.0,100.0,97.0,59.0,-73,-17,1008,0.0,1.0,1.0,1.0
1247,100.0,100.0,97.0,55.0,-74,-16,1008,0.0,1.0,1.0,1.0
1248,100.0,100.0,97.0,54.0,-79,-10,1008,0.0,1.0,1.0,1.0
1249,100.0,100.0,97.0,50.0,-74,-21,1008,0.0,1.0,1.0,1.0
1250,100.0,100.0,97.0,54.0,-77,-15,1008,0.0,1.0,1.0,1.0
1251,100.0,100.0,97.0,59.0,-73,-16,1008,0.0,1.0,1.0,1.0
1252,100.0,100.0,97.0,56.0,-107,-10,1008,0.0,1.0,1.0,1.0
1253,83.0,100.0,98.0,59.0,-72,-14,1008,0.0,1.0,1.0,1.0
1254,100.0,100.0,98.0,55.0,-69,-12,1008,0.0,1.0,1.0,1.0
1255,100.0,100.0,97.0,56.0,-75,-18,1008,0.0,1.0,1.0,1.0
1256,93.0,100.0,97.0,57.0,-85,-14,1008,0.0,1.0,1.0,1.0
1257,96.0,100.0,96.0,52.0,-81,-14,1008,0.0,1.0,1.0,1.0
1258,93.0,100.0,97.0,59.0,-90,-7,1008,0.0,1.0,1.0,1.0
1259,100.0,100.0,97.0,55.0,-74,-11,1008,0.0,1.0,1.0,1.0
1260,86.0,100.0,92.0,45.0,-73,-5,1008,0.0,1.0,1.0,1.0
1261,93.0,100.0,97.0,57.0,-71,-9,1008,0.0,1.0,1.0,1.0
1262,100.0,100.0,97.0,56.0,-97,-10,1008,0.0,1.0,1.0,1.0
1263,96.0,100.0,97.0,52.0,-74,-13,1008,0.0,1.0,1.0,1.0
1264,96.0,100.0,95.0,46.0,-66,-19,1008,0.0,1.0,1.0,1.0
1265,96.0,100.0,96.0,57.0,-66,-20,1008,0.0,1.0,1.0,1.0
1266,96.0,100.0,96.0,55.0,-89,-19,1008,0.0,1.0,1.0,1.0
1267,100.0,100.0,95.0,50.0,-82,-21,1008,0.0,1.0,1.0,1.0
1268,96.0,100.0,96.0,52.0,-67,-19,1008,0.0,1.0,1.0,1.0
1269,93.0,100.0,96.0,55.0,-66,-10,1008,0.0,1.0,1.0,1.0
1270,93.0,100.0,97.0,54.0,-74,-4,1008,0.0,1.0,1.0,1.0
1271,100.0,100.0,96.0,51.0,-84,-28,1008,0.0,1.0,1.0,1.0
1272,100.0,100.0,95.0,51.0,-76,-28,1008,0.0,1.0,1.0,1.0
1273,100.0,100.0,96.0,55.0,-84,-27,1008,0.0,1.0,1.0,1.0
1274,100.0,100.0,96.0,54.0,-83,-26,1008,0.0,1.0,1.0,1.0
1275,100.0,100.0,95.0,48.0,-81,-22,1008,0.0,1.0,1.0,1.0
1276,100.0,100.0,96.0,58.0,-69,-26,1008,0.0,1.0,1.0,1.0
1277,100.0,100.0,96.0,52.0,-77,-11,1008,0.0,1.0,1.0,1.0
1278,93.0,100.0,97.0,56.0,-80,-14,1008,0.0,1.0,1.0,1.0
1279,100.0,100.0,96.0,59.0,-65,-19,1008,0.0,1.0,1.0,1.0
1280,35.0,5.0,15.0,94.0,139,149,1009,0.0,1.0,1.0,1.0
1281,39.0,2.0,10.0,95.0,144,158,1009,0.0,1.0,1.0,1.0
1282,46.0,1.0,16.0,96.0,170,156,1009,0.0,1.0,1.0,1.0
1283,42.0,5.0,14.0,95.0,167,156,1009,0.0,1.0,1.0,1.0
1284,39.0,2.0,15.0,91.0,87,155,1009,0.0,1.0,1.0,1.0
1285,42.0,5.0,9.0,94.0,160,152,1009,0.0,1.0,1.0,1.0
1286,39.0,5.0,17.0,95.0,-45,149,1009,0.0,1.0,1.0,1.0
1287,42.0,5.0,11.0,95.0,164,159,1009,0.0,1.0,1.0,1.0
1288,42.0,7.0,10.0,94.0,151,159,1009,0.0,1.0,1.0,1.0
1289,42.0,5.0,15.0,95.0,156,153,1009,0.0,1.0,1.0,1.0
1290,42.0,7.0,15.0,93.0,28,154,1009,0.0,1.0,1.0,1.0
1291,35.0,10.0,17.0,88.0,129,161,1009,0.0,1.0,1.0,1.0
1292,46.0,7.0,17.0,92.0,149,150,1009,0.0,1.0,1.0,1.0
1293,42.0,5.0,18.0,93.0,144,152,1009,0.0,1.0,1.0,1.0
1294,42.0,7.0,15.0,91.0,171,157,1009,0.0,1.0,1.0,1.0
1295,46.0,7.0,16.0,90.0,154,167,1009,0.0,1.0,1.0,1.0
1296,0.005859375,10.0,17.0,95.0,160,151,1009,0.0,1.0,1.0,1.0
1297,10.25,7.0,15.0,93.0,162,153,1009,0.0,1.0,1.0,1.0
1298,41.0,7.0,19.0,96.0,153,146,1009,0.0,1.0,1.0,1.0
1299,4.05e-05,7.0,16.0,94.0,160,154,1009,0.0,1.0,1.0,1.0
1300,0.000648499,5.0,11.0,87.0,-46,159,1009,0.0,1.0,1.0,1.0
1301,39.0,10.0,17.0,93.0,149,139,1009,0.0,1.0,1.0,1.0
1302,42.0,10.0,21.0,95.0,146,143,1009,0.0,1.0,1.0,1.0
1303,46.0,10.0,23.0,95.0,134,141,1009,0.0,1.0,1.0,1.0
1304,28.0,10.0,18.0,94.0,154,141,1009,0.0,1.0,1.0,1.0
1305,46.0,10.0,17.0,94.0,152,139,1009,0.0,1.0,1.0,1.0
1306,17.0,10.0,20.0,94.0,152,142,1009,0.0,1.0,1.0,1.0
1307,28.0,10.0,15.0,94.0,162,145,1009,0.0,1.0,1.0,1.0
1308,42.0,13.0,25.0,96.0,54,140,1009,0.0,1.0,1.0,1.0
1309,32.0,10.0,22.0,94.0,-162,144,1009,0.0,1.0,1.0,1.0
1310,46.0,10.0,11.0,94.0,-161,144,1009,0.0,1.0,1.0,1.0
1311,28.0,5.0,5.0,90.0,-10,94,1009,0.0,1.0,1.0,1.0
1312,35.0,7.0,17.0,93.0,46,149,1009,0.0,1.0,1.0,1.0
1313,46.0,10.0,17.0,94.0,2,151,1009,0.0,1.0,1.0,1.0
1314,39.0,10.0,18.0,95.0,-166,145,1009,0.0,1.0,1.0,1.0
1315,32.0,7.0,19.0,96.0,-134,147,1009,0.0,1.0,1.0,1.0
1316,46.0,13.0,22.0,95.0,172,146,1009,0.0,1.0,1.0,1.0
1317,46.0,10.0,20.0,95.0,80,149,1009,0.0,1.0,1.0,1.0
1318,46.0,10.0,16.0,97.0,-139,136,1009,0.0,1.0,1.0,1.0
1319,46.0,10.0,15.0,97.0,-140,140,1009,0.0,1.0,1.0,1.0
1320,39.0,10.0,12.0,92.0,-149,155,1009,0.0,1.0,1.0,1.0
1321,46.0,13.0,26.0,93.0,-140,136,1009,0.0,1.0,1.0,1.0
1322,39.0,10.0,18.0,94.0,58,147,1009,0.0,1.0,1.0,1.0
1323,35.0,10.0,14.0,94.0,54,148,1009,0.0,1.0,1.0,1.0
1324,46.0,7.0,14.0,93.0,-135,136,1009,0.0,1.0,1.0,1.0
1325,42.0,10.0,20.0,93.0,-143,137,1009,0.0,1.0,1.0,1.0
1326,46.0,10.0,20.0,93.0,-162,143,1009,0.0,1.0,1.0,1.0
1327,35.0,7.0,16.0,92.0,-153,142,1009,0.0,1.0,1.0,1.0
1328,35.0,7.0,18.0,92.0,-149,140,1009,0.0,1.0,1.0,1.0
1329,39.0,10.0,23.0,92.0,-155,140,1009,0.0,1.0,1.0,1.0
1330,28.0,7.0,21.0,94.0,-62,155,1009,0.0,1.0,1.0,1.0
1331,42.0,7.0,19.0,95.0,-167,152,1009,0.0,1.0,1.0,1.0
