,F1,F2,F3,F4,X,Y,TARGET,C1,C2,C3,C4
2188,80.0,13.0,17.0,2.65e-23,166,164,1014,0.0,1.0,0.0,1.0
2189,55.0,13.0,14.0,1.67e-16,167,170,1014,0.0,1.0,0.0,1.0
2190,78.0,13.0,16.0,1.32e-22,169,169,1014,0.0,1.0,0.0,1.0
2191,69.0,11.0,14.0,6.779999999999999e-21,172,174,1014,0.0,1.0,0.0,1.0
2192,43.0,13.0,15.0,6.1e-20,99,171,1014,0.0,1.0,0.0,1.0
2193,73.0,13.0,13.0,2.17e-19,161,162,1014,0.0,1.0,0.0,1.0
2194,78.0,13.0,18.0,1.59e-22,169,164,1014,0.0,1.0,0.0,1.0
2195,61.0,11.0,15.0,2.12e-22,163,163,1014,0.0,1.0,0.0,1.0
2196,100.0,13.0,13.0,5.93e-21,169,166,1014,0.0,1.0,0.0,1.0
2197,76.0,13.0,16.0,1.6899999999999995e-20,165,164,1014,0.0,1.0,0.0,1.0
2198,79.0,13.0,16.0,2.03e-20,-176,166,1014,0.0,1.0,0.0,1.0
2199,100.0,13.0,11.0,0.25,170,158,1014,0.0,1.0,0.0,1.0
2200,46.0,8.0,13.0,8.0,149,152,1014,0.0,1.0,0.0,1.0
2201,100.0,8.0,14.0,1.36e-20,-68,147,1014,0.0,1.0,0.0,1.0
2202,100.0,16.0,14.0,3.0,84,146,1014,0.0,1.0,0.0,1.0
2203,100.0,16.0,14.0,2.0,153,146,1014,0.0,1.0,0.0,1.0
2204,100.0,13.0,18.0,2.0,163,147,1014,0.0,1.0,0.0,1.0
2205,100.0,16.0,16.0,5.0,167,150,1014,0.0,1.0,0.0,1.0
2206,100.0,16.0,15.0,9.0,160,147,1014,0.0,1.0,0.0,1.0
2207,100.0,16.0,18.0,7.0,153,156,1014,0.0,1.0,0.0,1.0
2208,100.0,13.0,18.0,15.0,152,143,1014,0.0,1.0,0.0,1.0
2209,52.0,13.0,16.0,17.0,153,142,1014,0.0,1.0,0.0,1.0
2210,85.0,13.0,17.0,10.0,157,145,1014,0.0,1.0,0.0,1.0
2211,92.0,16.0,12.0,2.17e-19,170,164,1014,0.0,1.0,0.0,1.0
2212,96.0,13.0,16.0,3.0,170,158,1014,0.0,1.0,0.0,1.0
2213,100.0,13.0,14.0,1.0,21,159,1014,0.0,1.0,0.0,1.0
2214,100.0,16.0,14.0,3.0,55,162,1014,0.0,1.0,0.0,1.0
2215,95.0,13.0,15.0,2.0,81,162,1014,0.0,1.0,0.0,1.0
2216,100.0,16.0,15.0,1.0,-45,156,1014,0.0,1.0,0.0,1.0
2217,100.0,16.0,15.0,4.0,33,162,1014,0.0,1.0,0.0,1.0
2218,97.0,11.0,16.0,3.47e-18,52,161,1014,0.0,1.0,0.0,1.0
2219,100.0,19.0,18.0,6.0,-29,159,1014,0.0,1.0,0.0,1.0
2220,100.0,16.0,14.0,2.03e-20,-176,160,1014,0.0,1.0,0.0,1.0
2221,100.0,16.0,15.0,5.0,-124,159,1014,0.0,1.0,0.0,1.0
2222,90.0,13.0,18.0,1.6300000000000002e-19,54,161,1014,0.0,1.0,0.0,1.0
2223,100.0,13.0,13.0,3.0,78,163,1014,0.0,1.0,0.0,1.0
2224,90.0,16.0,16.0,2.12e-22,-20,165,1014,0.0,1.0,0.0,1.0
2225,75.0,16.0,18.0,5.0,-170,162,1014,0.0,1.0,0.0,1.0
2226,96.0,16.0,15.0,1.0,164,161,1014,0.0,1.0,0.0,1.0
2227,91.0,16.0,15.0,8.0,73,165,1014,0.0,1.0,0.0,1.0
2228,93.0,13.0,16.0,8.0,-172,165,1014,0.0,1.0,0.0,1.0
2229,88.0,16.0,16.0,8.0,86,161,1014,0.0,1.0,0.0,1.0
2230,100.0,16.0,16.0,8.0,156,146,1014,0.0,1.0,0.0,1.0
2231,91.0,11.0,10.0,6.0,83,153,1014,0.0,1.0,0.0,1.0
2232,97.0,13.0,13.0,9.0,169,154,1014,0.0,1.0,0.0,1.0
2233,78.0,16.0,16.0,9.0,134,158,1014,0.0,1.0,0.0,1.0
2234,72.0,13.0,17.0,4.0,171,162,1014,0.0,1.0,0.0,1.0
2235,72.0,13.0,17.0,3.3899999999999994e-21,146,165,1014,0.0,1.0,0.0,1.0
2236,94.0,16.0,16.0,8.0,-152,157,1014,0.0,1.0,0.0,1.0
2237,100.0,16.0,14.0,12.0,7,155,1014,0.0,1.0,0.0,1.0
2238,97.0,13.0,14.0,9.0,34,157,1014,0.0,1.0,0.0,1.0
2239,100.0,13.0,14.0,10.0,-112,160,1014,0.0,1.0,0.0,1.0
2240,21.0,2.0,20.0,24.0,-142,142,1015,0.0,1.0,1.0,1.0
2241,27.0,5.0,18.0,28.0,-126,127,1015,0.0,1.0,1.0,1.0
2242,42.0,8.0,26.0,27.0,-118,123,1015,0.0,1.0,1.0,1.0
2243,9.0,2.0,21.0,31.0,-124,130,1015,0.0,1.0,1.0,1.0
2244,14.0,2.0,19.0,26.0,-136,136,1015,0.0,1.0,1.0,1.0
2245,1.36e-20,2.0,19.0,22.0,-136,137,1015,0.0,1.0,1.0,1.0
2246,2.54e-21,2.0,18.0,25.0,-122,125,1015,0.0,1.0,1.0,1.0
2247,1.7299999999999997e-18,2.0,18.0,26.0,-164,143,1015,0.0,1.0,1.0,1.0
2248,7.940000000000002e-23,5.0,18.0,23.0,-154,150,1015,0.0,1.0,1.0,1.0
2249,9.0,5.0,24.0,31.0,-123,126,1015,0.0,1.0,1.0,1.0
2250,36.0,5.0,21.0,34.0,-70,131,1015,0.0,1.0,1.0,1.0
2251,32.0,5.0,22.0,30.0,-132,133,1015,0.0,1.0,1.0,1.0
2252,68.0,2.0,20.0,25.0,-136,136,1015,0.0,1.0,1.0,1.0
2253,2.6000000000000004e-18,5.0,16.0,16.0,-150,152,1015,0.0,1.0,1.0,1.0
2254,6.94e-18,5.0,18.0,24.0,-148,154,1015,0.0,1.0,1.0,1.0
2255,30.0,5.0,18.0,26.0,-131,131,1015,0.0,1.0,1.0,1.0
2256,1.08e-19,8.0,20.0,19.0,-137,139,1015,0.0,1.0,1.0,1.0
2257,2.78e-17,5.0,18.0,11.0,-138,140,1015,0.0,1.0,1.0,1.0
2258,6.779999999999999e-21,8.0,21.0,17.0,-134,135,1015,0.0,1.0,1.0,1.0
2259,2.54e-21,2.0,19.0,15.0,-131,133,1015,0.0,1.0,1.0,1.0
2260,2.71e-20,5.0,15.0,8.0,-141,143,1015,0.0,1.0,1.0,1.0
2261,63.0,5.0,28.0,29.0,-111,122,1015,0.0,1.0,1.0,1.0
2262,65.0,5.0,24.0,22.0,-120,125,1015,0.0,1.0,1.0,1.0
2263,57.0,8.0,24.0,28.0,-136,136,1015,0.0,1.0,1.0,1.0
2264,19.0,2.0,17.0,22.0,-142,141,1015,0.0,1.0,1.0,1.0
2265,1.08e-19,5.0,16.0,15.0,-155,159,1015,0.0,1.0,1.0,1.0
2266,1.99e-23,5.0,17.0,16.0,-136,136,1015,0.0,1.0,1.0,1.0
2267,3.31e-24,8.0,16.0,9.0,-109,113,1015,0.0,1.0,1.0,1.0
2268,23.0,13.0,27.0,30.0,-129,130,1015,0.0,1.0,1.0,1.0
2269,18.0,8.0,26.0,29.0,-124,127,1015,0.0,1.0,1.0,1.0
2270,7.940000000000002e-23,11.0,24.0,24.0,-145,145,1015,0.0,1.0,1.0,1.0
2271,5.29e-23,8.0,17.0,9.0,-147,155,1015,0.0,1.0,1.0,1.0
2272,8.47e-22,5.0,20.0,16.0,-143,147,1015,0.0,1.0,1.0,1.0
2273,8.47e-22,8.0,17.0,19.0,-142,145,1015,0.0,1.0,1.0,1.0
2274,8.13e-20,5.0,14.0,13.0,-141,144,1015,0.0,1.0,1.0,1.0
2275,1.65e-24,5.0,16.0,15.0,-152,161,1015,0.0,1.0,1.0,1.0
2276,1.32e-23,5.0,13.0,9.0,-153,168,1015,0.0,1.0,1.0,1.0
2277,5.200000000000001e-18,2.0,16.0,11.0,-141,148,1015,0.0,1.0,1.0,1.0
2278,2.54e-21,5.0,17.0,14.0,-149,161,1015,0.0,1.0,1.0,1.0
2279,5.17e-26,0.000976563,11.0,8.0,-144,148,1015,0.0,1.0,1.0,1.0
2280,1.0,5.0,19.0,21.0,-129,132,1015,0.0,1.0,1.0,1.0
2281,3.25e-19,5.0,18.0,17.0,-124,126,1015,0.0,1.0,1.0,1.0
2282,2.65e-22,2.0,18.0,16.0,-138,139,1015,0.0,1.0,1.0,1.0
2283,1.06e-22,2.0,19.0,15.0,-131,133,1015,0.0,1.0,1.0,1.0
2284,3.0,2.0,18.0,21.0,-133,133,1015,0.0,1.0,1.0,1.0
2285,1.59e-22,2.0,16.0,17.0,-131,132,1015,0.0,1.0,1.0,1.0
2286,1.6899999999999996e-21,2.0,14.0,18.0,-144,148,1015,0.0,1.0,1.0,1.0
2287,3.18e-22,2.0,16.0,17.0,-148,161,1015,0.0,1.0,1.0,1.0
2288,3.31e-23,2.0,17.0,19.0,-148,158,1015,0.0,1.0,1.0,1.0
2289,5.29e-23,2.0,16.0,18.0,-152,174,1015,0.0,1.0,1.0,1.0
2290,2.71e-20,2.0,13.0,18.0,-149,166,1015,0.0,1.0,1.0,1.0
2291,6.94e-18,2.0,12.0,15.0,-153,165,1015,0.0,1.0,1.0,1.0
2292,1.08e-19,5.29e-22,13.0,17.0,-150,165,1015,0.0,1.0,1.0,1.0
2293,3.18e-22,5.0,17.0,26.0,-147,154,1015,0.0,1.0,1.0,1.0
2294,2.17e-19,2.0,14.0,18.0,-143,149,1015,0.0,1.0,1.0,1.0
2295,14.0,2.0,20.0,35.0,-149,143,1015,0.0,1.0,1.0,1.0
2296,1.32e-23,2.0,15.0,21.0,-146,145,1015,0.0,1.0,1.0,1.0
2297,34.0,8.0,32.0,57.0,-103,118,1015,0.0,1.0,1.0,1.0
2298,19.0,2.0,23.0,39.0,-125,131,1015,0.0,1.0,1.0,1.0
2299,19.0,5.0,20.0,32.0,-146,145,1015,0.0,1.0,1.0,1.0
2300,4.34e-19,5.0,18.0,29.0,-146,146,1015,0.0,1.0,1.0,1.0
2301,32.0,2.0,22.0,35.0,-156,149,1015,0.0,1.0,1.0,1.0
2302,5.42e-20,2.0,19.0,33.0,-158,154,1015,0.0,1.0,1.0,1.0
2303,4.24e-22,2.0,18.0,32.0,-158,155,1015,0.0,1.0,1.0,1.0
2304,3.47e-18,2.0,17.0,23.0,-157,159,1015,0.0,1.0,1.0,1.0
2305,3.3899999999999994e-21,2.0,18.0,29.0,-157,158,1015,0.0,1.0,1.0,1.0
2306,8.670000000000001e-19,2.0,17.0,35.0,-156,152,1015,0.0,1.0,1.0,1.0
2307,1.02e-20,5.0,19.0,37.0,-153,152,1015,0.0,1.0,1.0,1.0
2308,6.0,2.0,17.0,30.0,-154,155,1015,0.0,1.0,1.0,1.0
2309,17.0,2.0,21.0,41.0,-160,153,1015,0.0,1.0,1.0,1.0
2310,4.34e-19,2.0,17.0,30.0,-153,151,1015,0.0,1.0,1.0,1.0
2311,43.0,2.0,25.0,42.0,-153,143,1015,0.0,1.0,1.0,1.0
2312,26.0,2.0,20.0,38.0,-144,141,1015,0.0,1.0,1.0,1.0
2313,29.0,5.0,21.0,39.0,-160,154,1015,0.0,1.0,1.0,1.0
2314,5.0,2.0,19.0,35.0,-154,152,1015,0.0,1.0,1.0,1.0
2315,6.0,2.0,17.0,35.0,-149,149,1015,0.0,1.0,1.0,1.0
2316,1.19e-07,2.0,18.0,33.0,-143,145,1015,0.0,1.0,1.0,1.0
2317,2.78e-17,2.0,13.0,23.0,-156,156,1015,0.0,1.0,1.0,1.0
2318,4.0,5.0,18.0,30.0,-151,152,1015,0.0,1.0,1.0,1.0
2319,8.0,2.0,19.0,33.0,-143,145,1015,0.0,1.0,1.0,1.0
2320,9.09e-13,2.0,14.0,28.0,-147,145,1015,0.0,1.0,1.0,1.0
2321,4.1600000000000007e-17,5.0,16.0,22.0,-141,143,1015,0.0,1.0,1.0,1.0
2322,1.39e-17,5.0,17.0,28.0,-146,148,1015,0.0,1.0,1.0,1.0
2323,8.13e-20,5.0,18.0,22.0,-149,150,1015,0.0,1.0,1.0,1.0
2324,6.94e-18,5.0,17.0,12.0,-142,146,1015,0.0,1.0,1.0,1.0
2325,2.6000000000000004e-18,2.0,17.0,17.0,-148,154,1015,0.0,1.0,1.0,1.0
2326,1.08e-19,2.0,16.0,18.0,-152,153,1015,0.0,1.0,1.0,1.0
2327,1.0,2.0,17.0,24.0,-143,144,1015,0.0,1.0,1.0,1.0
2328,4.55e-13,2.0,16.0,20.0,-145,146,1015,0.0,1.0,1.0,1.0
2329,8.47e-22,5.0,16.0,19.0,-152,152,1015,0.0,1.0,1.0,1.0
2330,6.94e-18,2.0,15.0,17.0,-150,154,1015,0.0,1.0,1.0,1.0
2331,2.6000000000000004e-18,2.0,17.0,22.0,-149,151,1015,0.0,1.0,1.0,1.0
2332,6.94e-18,2.0,17.0,22.0,-154,155,1015,0.0,1.0,1.0,1.0
2333,2.71e-20,2.0,14.0,17.0,-146,149,1015,0.0,1.0,1.0,1.0
2334,15.0,2.0,19.0,33.0,-140,139,1015,0.0,1.0,1.0,1.0
2335,5.42e-20,5.0,16.0,22.0,-146,144,1015,0.0,1.0,1.0,1.0
2336,25.0,2.0,20.0,33.0,-136,137,1015,0.0,1.0,1.0,1.0
2337,7.0,5.0,16.0,27.0,-116,126,1015,0.0,1.0,1.0,1.0
2338,9.0,5.0,18.0,31.0,-129,133,1015,0.0,1.0,1.0,1.0
2339,5.55e-17,2.0,17.0,22.0,-146,147,1015,0.0,1.0,1.0,1.0
2340,2.71e-20,5.0,20.0,21.0,-140,141,1015,0.0,1.0,1.0,1.0
2341,6.94e-18,2.0,17.0,28.0,-146,148,1015,0.0,1.0,1.0,1.0
2342,11.0,5.0,20.0,33.0,-135,137,1015,0.0,1.0,1.0,1.0
2343,8.670000000000001e-19,2.0,17.0,18.0,-144,147,1015,0.0,1.0,1.0,1.0
2344,1.7300000000000002e-17,1.0,17.0,18.0,-146,155,1015,0.0,1.0,1.0,1.0
2345,8.329999999999998e-17,0.25,16.0,18.0,-142,150,1015,0.0,1.0,1.0,1.0
2346,1.11e-16,2.0,19.0,23.0,-143,146,1015,0.0,1.0,1.0,1.0
2347,30.0,5.0,24.0,42.0,-128,131,1015,0.0,1.0,1.0,1.0
2348,1.19e-20,0.5,15.0,8.0,-151,151,1015,0.0,1.0,1.0,1.0
2349,90.0,5.0,25.0,39.0,-96,121,1015,0.0,1.0,1.0,1.0
2350,15.0,5.0,21.0,29.0,-118,119,1015,0.0,1.0,1.0,1.0
2351,21.0,8.0,21.0,22.0,-108,115,1015,0.0,1.0,1.0,1.0
2352,9.0,8.0,23.0,25.0,-107,114,1015,0.0,1.0,1.0,1.0
2353,33.0,2.0,17.0,24.0,-112,117,1015,0.0,1.0,1.0,1.0
2354,9.0,5.0,17.0,18.0,-125,126,1015,0.0,1.0,1.0,1.0
2355,40.0,10.0,26.0,49.0,-63,85,1015,0.0,1.0,1.0,1.0
2356,44.0,8.0,23.0,44.0,-126,-120,1015,0.0,1.0,1.0,1.0
2357,6.0,2.0,15.0,13.0,-144,-157,1015,0.0,1.0,1.0,1.0
2358,17.0,5.0,21.0,27.0,-128,-122,1015,0.0,1.0,1.0,1.0
2359,16.0,5.0,22.0,34.0,-132,-122,1015,0.0,1.0,1.0,1.0
2360,23.0,8.0,21.0,35.0,-132,-128,1015,0.0,1.0,1.0,1.0
2361,3.0,8.0,20.0,29.0,-118,-112,1015,0.0,1.0,1.0,1.0
2362,20.0,8.0,25.0,59.0,-132,-113,1015,0.0,1.0,1.0,1.0
2363,40.0,2.0,22.0,42.0,-140,-142,1015,0.0,1.0,1.0,1.0
2364,17.0,5.0,20.0,40.0,-133,94,1015,0.0,1.0,1.0,1.0
2365,14.0,5.0,23.0,32.0,-145,-155,1015,0.0,1.0,1.0,1.0
2366,11.0,5.0,21.0,17.0,-149,171,1015,0.0,1.0,1.0,1.0
2367,18.0,5.0,20.0,29.0,-139,142,1015,0.0,1.0,1.0,1.0
2368,14.0,5.0,21.0,22.0,-140,148,1015,0.0,1.0,1.0,1.0
2369,13.0,8.0,22.0,20.0,-141,150,1015,0.0,1.0,1.0,1.0
2370,3.0,2.0,19.0,17.0,-147,157,1015,0.0,1.0,1.0,1.0
2371,8.0,8.0,23.0,29.0,-149,-167,1015,0.0,1.0,1.0,1.0
2372,13.0,5.0,17.0,24.0,-148,171,1015,0.0,1.0,1.0,1.0
2373,2.39e-18,5.0,17.0,28.0,-130,134,1015,0.0,1.0,1.0,1.0
2374,52.0,10.0,25.0,52.0,-56,104,1015,0.0,1.0,1.0,1.0
2375,32.0,8.0,22.0,42.0,-77,111,1015,0.0,1.0,1.0,1.0
2376,27.0,5.0,21.0,21.0,-104,108,1015,0.0,1.0,1.0,1.0
2377,10.0,5.0,20.0,18.0,-116,111,1015,0.0,1.0,1.0,1.0
2378,7.0,5.0,18.0,14.0,-126,120,1015,0.0,1.0,1.0,1.0
2379,9.0,5.0,20.0,25.0,-141,145,1015,0.0,1.0,1.0,1.0
2380,1.0,2.0,18.0,25.0,-141,152,1015,0.0,1.0,1.0,1.0
2381,8.0,5.0,17.0,37.0,-138,145,1015,0.0,1.0,1.0,1.0
2382,1.11e-16,5.0,19.0,14.0,-139,152,1015,0.0,1.0,1.0,1.0
2383,4.0,8.0,23.0,31.0,-128,104,1015,0.0,1.0,1.0,1.0
2384,6.0,8.0,20.0,20.0,-134,128,1015,0.0,1.0,1.0,1.0
2385,48.0,5.0,23.0,40.0,-122,92,1015,0.0,1.0,1.0,1.0
2386,11.0,5.0,20.0,32.0,-133,133,1015,0.0,1.0,1.0,1.0
2387,3.47e-18,2.0,18.0,17.0,-135,136,1015,0.0,1.0,1.0,1.0
2388,3.47e-18,2.0,15.0,16.0,-147,170,1015,0.0,1.0,1.0,1.0
2389,7.0,2.0,16.0,24.0,-137,138,1015,0.0,1.0,1.0,1.0
2390,12.0,5.0,17.0,27.0,-143,161,1015,0.0,1.0,1.0,1.0
2391,11.0,5.0,18.0,24.0,-130,127,1015,0.0,1.0,1.0,1.0
2392,7.0,5.0,20.0,21.0,-134,135,1015,0.0,1.0,1.0,1.0
2393,1.0,2.0,17.0,18.0,-134,135,1015,0.0,1.0,1.0,1.0
2394,7.0,5.0,21.0,31.0,-139,146,1015,0.0,1.0,1.0,1.0
2395,16.0,2.0,15.0,9.0,-143,143,1015,0.0,1.0,1.0,1.0
2396,23.0,5.0,21.0,16.0,-135,134,1015,0.0,1.0,1.0,1.0
2397,32.0,5.0,16.0,31.0,-143,143,1015,0.0,1.0,1.0,1.0
2398,48.0,7.0,17.0,24.0,-127,129,1015,0.0,1.0,1.0,1.0
2399,40.0,7.0,18.0,25.0,-112,121,1015,0.0,1.0,1.0,1.0
2400,100.0,100.0,89.0,100.0,-37,-28,1016,1.0,0.0,1.0,1.0
2401,100.0,100.0,47.0,41.0,-31,-54,1016,1.0,0.0,1.0,1.0
2402,100.0,100.0,43.0,15.0,-21,-60,1016,1.0,0.0,1.0,1.0
2403,100.0,100.0,47.0,43.0,-27,-58,1016,1.0,0.0,1.0,1.0
2404,100.0,100.0,38.0,28.0,-15,-65,1016,1.0,0.0,1.0,1.0
2405,100.0,100.0,67.0,25.0,-12,-67,1016,1.0,0.0,1.0,1.0
2406,100.0,100.0,52.0,51.0,-16,-66,1016,1.0,0.0,1.0,1.0
2407,100.0,100.0,46.0,51.0,-24,-62,1016,1.0,0.0,1.0,1.0
2408,100.0,100.0,33.0,53.0,-33,-56,1016,1.0,0.0,1.0,1.0
2409,100.0,61.0,39.0,53.0,-27,-42,1016,1.0,0.0,1.0,1.0
2410,100.0,100.0,36.0,41.0,-20,-69,1016,1.0,0.0,1.0,1.0
2411,100.0,100.0,41.0,35.0,-13,-69,1016,1.0,0.0,1.0,1.0
2412,100.0,100.0,38.0,17.0,-25,-62,1016,1.0,0.0,1.0,1.0
2413,100.0,100.0,36.0,45.0,-29,-62,1016,1.0,0.0,1.0,1.0
2414,100.0,100.0,52.0,44.0,-26,-60,1016,1.0,0.0,1.0,1.0
2415,100.0,100.0,53.0,54.0,-30,-53,1016,1.0,0.0,1.0,1.0
2416,100.0,100.0,65.0,48.0,-35,-56,1016,1.0,0.0,1.0,1.0
2417,100.0,100.0,45.0,16.0,-25,-59,1016,1.0,0.0,1.0,1.0
2418,100.0,100.0,51.0,21.0,-20,-68,1016,1.0,0.0,1.0,1.0
2419,100.0,100.0,54.0,27.0,-22,-67,1016,1.0,0.0,1.0,1.0
2420,100.0,100.0,55.0,18.0,-17,-72,1016,1.0,0.0,1.0,1.0
2421,100.0,97.0,44.0,11.0,-18,-75,1016,1.0,0.0,1.0,1.0
2422,100.0,100.0,51.0,15.0,-16,-71,1016,1.0,0.0,1.0,1.0
2423,100.0,100.0,51.0,15.0,-14,-72,1016,1.0,0.0,1.0,1.0
2424,100.0,100.0,50.0,41.0,-26,-77,1016,1.0,0.0,1.0,1.0
2425,100.0,100.0,58.0,22.0,-13,-71,1016,1.0,0.0,1.0,1.0
2426,100.0,100.0,59.0,20.0,-12,-77,1016,1.0,0.0,1.0,1.0
2427,100.0,100.0,50.0,21.0,-12,-75,1016,1.0,0.0,1.0,1.0
2428,100.0,100.0,51.0,36.0,-22,-69,1016,1.0,0.0,1.0,1.0
2429,100.0,100.0,45.0,48.0,-11,-83,1016,1.0,0.0,1.0,1.0
2430,100.0,100.0,61.0,27.0,-38,-74,1016,1.0,0.0,1.0,1.0
2431,100.0,100.0,44.0,21.0,-34,-81,1016,1.0,0.0,1.0,1.0
2432,100.0,100.0,37.0,16.0,-25,-66,1016,1.0,0.0,1.0,1.0
2433,100.0,100.0,49.0,25.0,-19,-72,1016,1.0,0.0,1.0,1.0
2434,100.0,100.0,42.0,39.0,-18,-74,1016,1.0,0.0,1.0,1.0
2435,100.0,100.0,53.0,28.0,-36,-83,1016,1.0,0.0,1.0,1.0
2436,100.0,100.0,52.0,33.0,-27,-77,1016,1.0,0.0,1.0,1.0
2437,100.0,100.0,53.0,33.0,-19,-90,1016,1.0,0.0,1.0,1.0
2438,100.0,100.0,45.0,35.0,-27,-87,1016,1.0,0.0,1.0,1.0
2439,100.0,100.0,44.0,28.0,-44,-72,1016,1.0,0.0,1.0,1.0
2440,100.0,100.0,54.0,65.0,-42,-91,1016,1.0,0.0,1.0,1.0
2441,100.0,100.0,55.0,25.0,-28,-86,1016,1.0,0.0,1.0,1.0
2442,100.0,100.0,52.0,32.0,-33,-80,1016,1.0,0.0,1.0,1.0
2443,100.0,100.0,48.0,23.0,-33,-79,1016,1.0,0.0,1.0,1.0
2444,100.0,100.0,42.0,19.0,-26,-85,1016,1.0,0.0,1.0,1.0
2445,100.0,100.0,44.0,27.0,-16,-87,1016,1.0,0.0,1.0,1.0
2446,100.0,100.0,45.0,26.0,-26,-85,1016,1.0,0.0,1.0,1.0
2447,100.0,100.0,55.0,31.0,-29,-79,1016,1.0,0.0,1.0,1.0
2448,100.0,91.0,47.0,24.0,-26,-88,1016,1.0,0.0,1.0,1.0
2449,100.0,100.0,47.0,22.0,-30,-92,1016,1.0,0.0,1.0,1.0
2450,100.0,1.19e-05,41.0,19.0,-33,-80,1016,1.0,0.0,1.0,1.0
2451,100.0,100.0,54.0,29.0,-68,-96,1016,1.0,0.0,1.0,1.0
2452,100.0,100.0,49.0,21.0,-33,-99,1016,1.0,0.0,1.0,1.0
2453,100.0,100.0,52.0,32.0,-66,-103,1016,1.0,0.0,1.0,1.0
2454,100.0,100.0,44.0,28.0,-16,-74,1016,1.0,0.0,1.0,1.0
2455,100.0,100.0,37.0,30.0,-30,-77,1016,1.0,0.0,1.0,1.0
2456,100.0,100.0,52.0,36.0,-74,-92,1016,1.0,0.0,1.0,1.0
2457,100.0,7.280000000000001e-10,50.0,30.0,-31,-93,1016,1.0,0.0,1.0,1.0
2458,100.0,100.0,46.0,21.0,-62,-72,1016,1.0,0.0,1.0,1.0
2459,100.0,100.0,45.0,22.0,-17,-81,1016,1.0,0.0,1.0,1.0
2460,100.0,100.0,41.0,18.0,-21,-69,1016,1.0,0.0,1.0,1.0
2461,100.0,100.0,45.0,31.0,-24,-89,1016,1.0,0.0,1.0,1.0
2462,100.0,100.0,52.0,32.0,-36,-90,1016,1.0,0.0,1.0,1.0
2463,100.0,100.0,57.0,32.0,-33,-88,1016,1.0,0.0,1.0,1.0
2464,100.0,100.0,36.0,28.0,-26,-106,1016,1.0,0.0,1.0,1.0
2465,100.0,100.0,44.0,36.0,-34,-95,1016,1.0,0.0,1.0,1.0
2466,100.0,61.0,37.0,29.0,-42,-94,1016,1.0,0.0,1.0,1.0
2467,100.0,100.0,39.0,29.0,-52,-93,1016,1.0,0.0,1.0,1.0
2468,100.0,100.0,46.0,33.0,-61,-110,1016,1.0,0.0,1.0,1.0
2469,100.0,94.0,62.0,39.0,-54,-103,1016,1.0,0.0,1.0,1.0
2470,100.0,100.0,40.0,26.0,-28,-101,1016,1.0,0.0,1.0,1.0
2471,100.0,100.0,43.0,38.0,-99,-124,1016,1.0,0.0,1.0,1.0
2472,100.0,100.0,58.0,51.0,-127,-174,1016,1.0,0.0,1.0,1.0
2473,100.0,100.0,46.0,49.0,-114,-120,1016,1.0,0.0,1.0,1.0
2474,100.0,100.0,46.0,46.0,-118,-117,1016,1.0,0.0,1.0,1.0
2475,100.0,48.5,34.0,23.0,-60,-109,1016,1.0,0.0,1.0,1.0
2476,100.0,100.0,41.0,29.0,-41,-103,1016,1.0,0.0,1.0,1.0
2477,100.0,6.0625,39.0,31.0,-56,-101,1016,1.0,0.0,1.0,1.0
2478,100.0,50.0,46.0,27.0,-42,-101,1016,1.0,0.0,1.0,1.0
2479,100.0,100.0,44.0,26.0,-39,-101,1016,1.0,0.0,1.0,1.0
2480,100.0,1.96e-12,49.0,28.0,-24,-93,1016,1.0,0.0,1.0,1.0
2481,100.0,0.000116348,41.0,29.0,-43,-103,1016,1.0,0.0,1.0,1.0
2482,100.0,100.0,47.0,20.0,-37,-93,1016,1.0,0.0,1.0,1.0
2483,100.0,1.6875,97.0,97.0,-28,-100,1016,1.0,0.0,1.0,1.0
2484,100.0,100.0,42.0,31.0,-41,-105,1016,1.0,0.0,1.0,1.0
2485,100.0,100.0,41.0,39.0,-55,-98,1016,1.0,0.0,1.0,1.0
2486,100.0,100.0,45.0,35.0,-32,-91,1016,1.0,0.0,1.0,1.0
2487,100.0,100.0,47.0,31.0,-34,-105,1016,1.0,0.0,1.0,1.0
2488,100.0,100.0,55.0,32.0,-35,-106,1016,1.0,0.0,1.0,1.0
2489,100.0,2.9375,47.0,44.0,-40,-106,1016,1.0,0.0,1.0,1.0
2490,100.0,100.0,47.0,20.0,-37,-93,1016,1.0,0.0,1.0,1.0
2491,100.0,100.0,46.0,56.0,-123,-75,1016,1.0,0.0,1.0,1.0
2492,100.0,88.0,40.0,26.0,-66,-109,1016,1.0,0.0,1.0,1.0
2493,100.0,100.0,46.0,29.0,-53,-104,1016,1.0,0.0,1.0,1.0
2494,100.0,100.0,50.0,30.0,-41,-105,1016,1.0,0.0,1.0,1.0
2495,100.0,30.0,41.0,29.0,-53,-106,1016,1.0,0.0,1.0,1.0
2496,100.0,100.0,43.0,30.0,-52,-106,1016,1.0,0.0,1.0,1.0
2497,100.0,72.0,41.0,27.0,-26,-104,1016,1.0,0.0,1.0,1.0
2498,100.0,2.22e-14,47.0,26.0,-28,-110,1016,1.0,0.0,1.0,1.0
2499,100.0,100.0,48.0,34.0,-44,-110,1016,1.0,0.0,1.0,1.0
2500,100.0,100.0,48.0,50.0,-129,-136,1016,1.0,0.0,1.0,1.0
2501,100.0,100.0,45.0,39.0,-120,-127,1016,1.0,0.0,1.0,1.0
